rms,peak,std,crest_factor,label,fault_type,severity_mil,load_hp,rpm,source_file,window_index
0.11162120848894119,0.7342067956924438,0.11153768002986908,6.577663919175225,1,Ball,14.0,0,1796,B014_0.mat,122
0.07598741352558136,0.24560192227363586,0.07586249709129333,3.2321395199344867,1,Ball,14.0,0,1796,B014_0.mat,123
0.08781392872333527,0.3305554986000061,0.08768194913864136,3.7642718348412285,1,Ball,14.0,0,1796,B014_0.mat,124
0.0886857882142067,0.3305554986000061,0.08859521150588989,3.7272657238113602,1,Ball,14.0,0,1796,B014_0.mat,125
0.08398190140724182,0.525802493095398,0.08387256413698196,6.260902459753758,1,Ball,14.0,0,1796,B014_0.mat,126
0.091940738260746,0.525802493095398,0.09180638194084167,5.718928334077656,1,Ball,14.0,0,1796,B014_0.mat,127
0.08073186129331589,0.2996928095817566,0.08061424642801285,3.7121999267787147,1,Ball,14.0,0,1796,B014_0.mat,128
0.08106355369091034,0.2589215934276581,0.08094287663698196,3.1940567818542474,1,Ball,14.0,0,1796,B014_0.mat,129
0.08293289691209793,0.2589215934276581,0.08281505107879639,3.122061366095697,1,Ball,14.0,0,1796,B014_0.mat,130
0.07551755756139755,0.25680994987487793,0.07539784908294678,3.400665463340567,1,Ball,14.0,0,1796,B014_0.mat,131
0.10680173337459564,0.6596490740776062,0.10672418028116226,6.1763892142457815,1,Ball,14.0,0,1796,B014_0.mat,132
0.11004496365785599,0.6596490740776062,0.10996957868337631,5.994359506797061,1,Ball,14.0,0,1796,B014_0.mat,133
0.08915688097476959,0.3211342394351959,0.08905181288719177,3.601900783474843,1,Ball,14.0,0,1796,B014_0.mat,134
0.14042039215564728,1.0990360975265503,0.14034278690814972,7.826755648911285,1,Ball,14.0,0,1796,B014_0.mat,135
0.13845910131931305,1.0990360975265503,0.1383991688489914,7.937622641302314,1,Ball,14.0,0,1796,B014_0.mat,136
0.08707503974437714,0.34355029463768005,0.0869905948638916,3.945450908161828,1,Ball,14.0,0,1796,B014_0.mat,137
0.08509847521781921,0.3044034242630005,0.08499029278755188,3.5770726030501176,1,Ball,14.0,0,1796,B014_0.mat,138
0.09938826411962509,0.3258448839187622,0.09929782152175903,3.2785046283389234,1,Ball,14.0,0,1796,B014_0.mat,139
0.10338157415390015,0.3258448839187622,0.10330010205507278,3.151866148156049,1,Ball,14.0,0,1796,B014_0.mat,140
0.08738724142313004,0.26395708322525024,0.08727201819419861,3.0205448636050543,1,Ball,14.0,0,1796,B014_0.mat,141
0.08418480306863785,0.302129328250885,0.08409079909324646,3.5888820456650814,1,Ball,14.0,0,1796,B014_0.mat,142
0.08356979489326477,0.302129328250885,0.08349405229091644,3.6152934039955964,1,Ball,14.0,0,1796,B014_0.mat,143
0.07998990267515182,0.2467389553785324,0.07988592982292175,3.084626273150595,1,Ball,14.0,0,1796,B014_0.mat,144
0.09355869889259338,0.4762597978115082,0.09347013384103775,5.090491888501578,1,Ball,14.0,0,1796,B014_0.mat,145
0.09898971766233444,0.4762597978115082,0.09889961034059525,4.811204729728458,1,Ball,14.0,0,1796,B014_0.mat,146
0.08701858669519424,0.34501221776008606,0.08693668246269226,3.964810632567306,1,Ball,14.0,0,1796,B014_0.mat,147
0.0850469097495079,0.3201596438884735,0.08496872335672379,3.764506492140075,1,Ball,14.0,0,1796,B014_0.mat,148
0.08715902268886566,0.3031039535999298,0.08705732226371765,3.4775969744627546,1,Ball,14.0,0,1796,B014_0.mat,149
0.08574144542217255,0.279388427734375,0.08564375340938568,3.2584991582393568,1,Ball,14.0,0,1796,B014_0.mat,150
0.08720311522483826,0.31220030784606934,0.08711196482181549,3.5801508586145627,1,Ball,14.0,0,1796,B014_0.mat,151
0.09321229159832001,0.4531940221786499,0.09313147515058517,4.861955589844311,1,Ball,14.0,0,1796,B014_0.mat,152
0.08953841030597687,0.4531940221786499,0.0894571989774704,5.061448160962025,1,Ball,14.0,0,1796,B014_0.mat,153
0.12433253973722458,0.7960945963859558,0.12427390366792679,6.402946469753556,1,Ball,14.0,0,1796,B014_0.mat,154
0.1327868402004242,0.7960945963859558,0.13273541629314423,5.995282327558636,1,Ball,14.0,0,1796,B014_0.mat,155
0.09381143748760223,0.5275893211364746,0.09371710568666458,5.6239338748667915,1,Ball,14.0,0,1796,B014_0.mat,156
0.08358385413885117,0.30797702074050903,0.08344941586256027,3.6846472792327987,1,Ball,14.0,0,1796,B014_0.mat,157
0.0819770023226738,0.30797702074050903,0.08188259601593018,3.7568709761826273,1,Ball,14.0,0,1796,B014_0.mat,158
0.08509394526481628,0.29287055134773254,0.0850091204047203,3.4417319638466153,1,Ball,14.0,0,1796,B014_0.mat,159
0.08843962848186493,0.3134998083114624,0.08832825720310211,3.544788842885601,1,Ball,14.0,0,1796,B014_0.mat,160
0.08767755329608917,0.3134998083114624,0.08760391920804977,3.5755994154258173,1,Ball,14.0,0,1796,B014_0.mat,161
0.08726519346237183,0.3614181578159332,0.0871768444776535,4.141607248848584,1,Ball,14.0,0,1796,B014_0.mat,162
0.08413460850715637,0.3614181578159332,0.08401590585708618,4.2957133126160745,1,Ball,14.0,0,1796,B014_0.mat,163
0.09437720477581024,0.39569199085235596,0.09429143369197845,4.192664868516804,1,Ball,14.0,0,1796,B014_0.mat,164
0.10028295964002609,0.39569199085235596,0.10018454492092133,3.9457550143386753,1,Ball,14.0,0,1796,B014_0.mat,165
0.16508488357067108,1.3917441368103027,0.16502682864665985,8.430475926734454,1,Ball,14.0,0,1796,B014_0.mat,166
0.19229701161384583,1.3917441368103027,0.1922483742237091,7.237471477742371,1,Ball,14.0,0,1796,B014_0.mat,167
0.20431242883205414,1.1310358047485352,0.20424990355968475,5.535814983033912,1,Ball,14.0,0,1796,B014_0.mat,168
0.19517052173614502,1.1310358047485352,0.1951204240322113,5.795115956484481,1,Ball,14.0,0,1796,B014_0.mat,169
0.2405257672071457,2.2781527042388916,0.240486279129982,9.471553633074581,1,Ball,14.0,0,1796,B014_0.mat,170
0.2520577609539032,2.2781527042388916,0.25201860070228577,9.038216857982503,1,Ball,14.0,0,1796,B014_0.mat,171
0.16950415074825287,0.7780642509460449,0.1694532185792923,4.59023715650258,1,Ball,14.0,0,1796,B014_0.mat,172
0.13932140171527863,0.7780642509460449,0.1392529159784317,5.584671424251963,1,Ball,14.0,0,1796,B014_0.mat,173
0.2102135270833969,1.63166081905365,0.21016347408294678,7.761921136532425,1,Ball,14.0,0,1796,B014_0.mat,174
0.24957336485385895,1.63166081905365,0.24953222274780273,6.537800297756497,1,Ball,14.0,0,1796,B014_0.mat,175
0.16986922919750214,1.0814931392669678,0.16980411112308502,6.366621808883034,1,Ball,14.0,0,1796,B014_0.mat,176
0.08529005944728851,0.3726261854171753,0.08517266809940338,4.368928663339343,1,Ball,14.0,0,1796,B014_0.mat,177
0.09329431504011154,0.3552456200122833,0.09319932013750076,3.8077949321943874,1,Ball,14.0,0,1796,B014_0.mat,178
0.18368718028068542,1.3696529865264893,0.18362143635749817,7.456442983302233,1,Ball,14.0,0,1796,B014_0.mat,179
0.19432611763477325,1.3696529865264893,0.194278746843338,7.0482187530792295,1,Ball,14.0,0,1796,B014_0.mat,180
0.12474121153354645,0.6682581305503845,0.12468497455120087,5.357156005901634,1,Ball,14.0,0,1796,B014_0.mat,181
0.1103823333978653,0.5119955539703369,0.11030712723731995,4.638383138041531,1,Ball,14.0,0,1796,B014_0.mat,182
0.10170761495828629,0.4319150149822235,0.10161039978265762,4.246633992541919,1,Ball,14.0,0,1796,B014_0.mat,183
0.09811056405305862,0.4631025493144989,0.0980156809091568,4.7202108537878855,1,Ball,14.0,0,1796,B014_0.mat,184
0.09992343932390213,0.4918535649776459,0.09982271492481232,4.922304199150923,1,Ball,14.0,0,1796,B014_0.mat,185
0.16699224710464478,1.0639500617980957,0.16692157089710236,6.371254236320188,1,Ball,14.0,0,1796,B014_0.mat,186
0.17063762247562408,1.0639500617980957,0.170578271150589,6.235143495099289,1,Ball,14.0,0,1796,B014_0.mat,187
0.1358570158481598,0.7268971800804138,0.1357882171869278,5.3504574316046245,1,Ball,14.0,0,1796,B014_0.mat,188
0.160352885723114,0.7697800993919373,0.16029022634029388,4.800537863229596,1,Ball,14.0,0,1796,B014_0.mat,189
0.17879663407802582,0.7697800993919373,0.17874476313591003,4.305338874869477,1,Ball,14.0,0,1796,B014_0.mat,190
0.15278629958629608,0.7345316410064697,0.15273186564445496,4.8075753061327,1,Ball,14.0,0,1796,B014_0.mat,191
0.1805209368467331,0.9564180374145508,0.1804622858762741,5.298100342934594,1,Ball,14.0,0,1796,B014_0.mat,192
0.20023106038570404,0.9564180374145508,0.20017537474632263,4.776571804455352,1,Ball,14.0,0,1796,B014_0.mat,193
0.21514081954956055,0.9897172451019287,0.21509996056556702,4.600322928833755,1,Ball,14.0,0,1796,B014_0.mat,194
0.2024705559015274,0.9897172451019287,0.20242325961589813,4.888203327615116,1,Ball,14.0,0,1796,B014_0.mat,195
0.16911260783672333,1.0987112522125244,0.16904206573963165,6.4969209940474695,1,Ball,14.0,0,1796,B014_0.mat,196
0.18817581236362457,1.0987112522125244,0.188125878572464,5.8387485533444226,1,Ball,14.0,0,1796,B014_0.mat,197
0.28028032183647156,1.7713550329208374,0.28023892641067505,6.3199407697067205,1,Ball,14.0,0,1796,B014_0.mat,198
0.26472973823547363,1.7713550329208374,0.26468324661254883,6.691182655668402,1,Ball,14.0,0,1796,B014_0.mat,199
0.20908619463443756,1.2497758865356445,0.20905175805091858,5.977323795675413,1,Ball,14.0,0,1796,B014_0.mat,200
0.22398988902568817,1.2497758865356445,0.22394609451293945,5.579608490239997,1,Ball,14.0,0,1796,B014_0.mat,201
0.20469166338443756,0.7004202604293823,0.20463308691978455,3.421830908247113,1,Ball,14.0,0,1796,B014_0.mat,202
0.19353535771369934,0.7004202604293823,0.19348160922527313,3.619081643290875,1,Ball,14.0,0,1796,B014_0.mat,203
0.13422256708145142,0.5774568915367126,0.13415466248989105,4.302233999043466,1,Ball,14.0,0,1796,B014_0.mat,204
0.12574924528598785,0.46472689509391785,0.1256648451089859,3.6956634931446546,1,Ball,14.0,0,1796,B014_0.mat,205
0.1202133521437645,0.46472689509391785,0.12011656910181046,3.8658508959815525,1,Ball,14.0,0,1796,B014_0.mat,206
0.13087543845176697,0.5225538015365601,0.1307884007692337,3.9927568359523993,1,Ball,14.0,0,1796,B014_0.mat,207
0.14393049478530884,0.5623503923416138,0.1438562124967575,3.907096916330573,1,Ball,14.0,0,1796,B014_0.mat,208
0.1297149360179901,0.5623503923416138,0.12961821258068085,4.335278647199283,1,Ball,14.0,0,1796,B014_0.mat,209
0.12432321906089783,0.42558005452156067,0.12422728538513184,3.4231743493795537,1,Ball,14.0,0,1796,B014_0.mat,210
0.1578352004289627,0.5868781208992004,0.157781720161438,3.718296801373773,1,Ball,14.0,0,1796,B014_0.mat,211
0.16929171979427338,0.8069777488708496,0.16923145949840546,4.766788061764065,1,Ball,14.0,0,1796,B014_0.mat,212
0.14205539226531982,0.8069777488708496,0.14199218153953552,5.68072591967252,1,Ball,14.0,0,1796,B014_0.mat,213
0.12225036323070526,0.5152442455291748,0.12218363583087921,4.214664332381815,1,Ball,14.0,0,1796,B014_0.mat,214
0.1437298059463501,0.635933518409729,0.1436396986246109,4.424506901839854,1,Ball,14.0,0,1796,B014_0.mat,215
0.28079521656036377,2.195960521697998,0.28074148297309875,7.820505450903658,1,Ball,14.0,0,1796,B014_0.mat,216
0.27810680866241455,2.195960521697998,0.2780628502368927,7.896104853598202,1,Ball,14.0,0,1796,B014_0.mat,217
0.16037358343601227,0.7637699842453003,0.16029629111289978,4.762442591114379,1,Ball,14.0,0,1796,B014_0.mat,218
0.1530531495809555,0.7637699842453003,0.15298457443714142,4.990227161848204,1,Ball,14.0,0,1796,B014_0.mat,219
0.2345159351825714,1.449895977973938,0.23446409404277802,6.182505154053558,1,Ball,14.0,0,1796,B014_0.mat,220
0.23368537425994873,1.449895977973938,0.233628511428833,6.2044789177139155,1,Ball,14.0,0,1796,B014_0.mat,221
0.2155885249376297,1.2687808275222778,0.2155410349369049,5.885196477360468,1,Ball,14.0,0,1796,B014_0.mat,222
0.24221332371234894,1.2687808275222778,0.2421819418668747,5.238278423647223,1,Ball,14.0,0,1796,B014_0.mat,223
0.18249331414699554,0.7627953886985779,0.18243500590324402,4.179853888149338,1,Ball,14.0,0,1796,B014_0.mat,224
0.13822853565216064,0.7041562795639038,0.13812720775604248,5.0941455484694425,1,Ball,14.0,0,1796,B014_0.mat,225
0.13632825016975403,0.6713443994522095,0.1362563818693161,4.9244701565248645,1,Ball,14.0,0,1796,B014_0.mat,226
0.14111319184303284,0.6713443994522095,0.14103901386260986,4.757488585468175,1,Ball,14.0,0,1796,B014_0.mat,227
0.13672475516796112,0.9622657299041748,0.1366386115550995,7.037977348886588,1,Ball,14.0,0,1796,B014_0.mat,228
0.13918553292751312,0.9622657299041748,0.13910657167434692,6.913547045189792,1,Ball,14.0,0,1796,B014_0.mat,229
0.14129796624183655,0.5175183415412903,0.14123761653900146,3.6626029043867416,1,Ball,14.0,0,1796,B014_0.mat,230
0.13437823951244354,0.5175183415412903,0.13430538773536682,3.8512064410054103,1,Ball,14.0,0,1796,B014_0.mat,231
0.10934559255838394,0.6253752708435059,0.10923423618078232,5.719254486728335,1,Ball,14.0,0,1796,B014_0.mat,232
0.10526829957962036,0.6253752708435059,0.10518490523099899,5.940774889885052,1,Ball,14.0,0,1796,B014_0.mat,233
0.09481579065322876,0.32698190212249756,0.09472765028476715,3.4486017557810964,1,Ball,14.0,0,1796,B014_0.mat,234
0.10893352329730988,0.4289911687374115,0.10884515941143036,3.9381005566723046,1,Ball,14.0,0,1796,B014_0.mat,235
0.17505238950252533,0.912398099899292,0.17497161030769348,5.212143076093969,1,Ball,14.0,1,1772,B014_1.mat,0
0.15000534057617188,0.5789188146591187,0.14994826912879944,3.859321357729573,1,Ball,14.0,1,1772,B014_1.mat,1
0.15336409211158752,0.694735050201416,0.15330877900123596,4.529972046493958,1,Ball,14.0,1,1772,B014_1.mat,2
0.18568488955497742,0.7907342314720154,0.18562382459640503,4.258473769013366,1,Ball,14.0,1,1772,B014_1.mat,3
0.16608211398124695,0.7907342314720154,0.166026309132576,4.761104085905967,1,Ball,14.0,1,1772,B014_1.mat,4
0.18395109474658966,1.1612486839294434,0.18388429284095764,6.312812030443065,1,Ball,14.0,1,1772,B014_1.mat,5
0.19374412298202515,1.1612486839294434,0.19368189573287964,5.993723402062522,1,Ball,14.0,1,1772,B014_1.mat,6
0.12709124386310577,0.6892122626304626,0.12702296674251556,5.42297204497295,1,Ball,14.0,1,1772,B014_1.mat,7
0.10482993721961975,0.47187405824661255,0.10472645610570908,4.501329207686462,1,Ball,14.0,1,1772,B014_1.mat,8
0.0998183861374855,0.47187405824661255,0.09969872981309891,4.727326061920834,1,Ball,14.0,1,1772,B014_1.mat,9
0.10664932429790497,0.557314932346344,0.10655278712511063,5.225677105928855,1,Ball,14.0,1,1772,B014_1.mat,10
0.15764783322811127,0.9489459991455078,0.1575779914855957,6.019404007744362,1,Ball,14.0,1,1772,B014_1.mat,11
0.14314429461956024,0.9489459991455078,0.14308573305606842,6.629296694412836,1,Ball,14.0,1,1772,B014_1.mat,12
0.09214222431182861,0.34696143865585327,0.09205597639083862,3.765498838856581,1,Ball,14.0,1,1772,B014_1.mat,13
0.12530982494354248,0.5586144328117371,0.1252007931470871,4.457866197350584,1,Ball,14.0,1,1772,B014_1.mat,14
0.13142111897468567,0.5586144328117371,0.13134245574474335,4.250568228074038,1,Ball,14.0,1,1772,B014_1.mat,15
0.10437989234924316,0.5111833810806274,0.10431578010320663,4.897335775843363,1,Ball,14.0,1,1772,B014_1.mat,16
0.13878779113292694,0.8134751319885254,0.13870832324028015,5.861287403943207,1,Ball,14.0,1,1772,B014_1.mat,17
0.16980481147766113,0.8134751319885254,0.16974300146102905,4.7906483032463605,1,Ball,14.0,1,1772,B014_1.mat,18
0.15628837049007416,0.7439528703689575,0.1562187224626541,4.7601294199699,1,Ball,14.0,1,1772,B014_1.mat,19
0.12811745703220367,0.7439528703689575,0.1280270516872406,5.80680328506643,1,Ball,14.0,1,1772,B014_1.mat,20
0.12165234982967377,0.6104311943054199,0.12158709764480591,5.0178331545596,1,Ball,14.0,1,1772,B014_1.mat,21
0.16248279809951782,0.7814754247665405,0.1624130755662918,4.8095886697366,1,Ball,14.0,1,1772,B014_1.mat,22
0.20280632376670837,1.2817755937576294,0.20274990797042847,6.320195396037444,1,Ball,14.0,1,1772,B014_1.mat,23
0.20372626185417175,1.2817755937576294,0.20368154346942902,6.291656176733516,1,Ball,14.0,1,1772,B014_1.mat,24
0.16297398507595062,1.1912992000579834,0.16289696097373962,7.309750691208804,1,Ball,14.0,1,1772,B014_1.mat,25
0.11311882734298706,0.530025839805603,0.11302419751882553,4.685566958703649,1,Ball,14.0,1,1772,B014_1.mat,26
0.09212428331375122,0.4631025493144989,0.09203165769577026,5.02693245099441,1,Ball,14.0,1,1772,B014_1.mat,27
0.10899558663368225,0.5526043176651001,0.10889735072851181,5.069969663288478,1,Ball,14.0,1,1772,B014_1.mat,28
0.12835438549518585,0.8799111247062683,0.12829989194869995,6.855325755420105,1,Ball,14.0,1,1772,B014_1.mat,29
0.17440399527549744,0.9385501742362976,0.174348384141922,5.381471753291637,1,Ball,14.0,1,1772,B014_1.mat,30
0.17158930003643036,0.9385501742362976,0.17151081562042236,5.4697476709621915,1,Ball,14.0,1,1772,B014_1.mat,31
0.152665913105011,0.8360536098480225,0.15262232720851898,5.476360720241096,1,Ball,14.0,1,1772,B014_1.mat,32
0.14960609376430511,0.8360536098480225,0.14954398572444916,5.588366013787993,1,Ball,14.0,1,1772,B014_1.mat,33
0.11047898977994919,0.4189201891422272,0.11036626994609833,3.7918539079387648,1,Ball,14.0,1,1772,B014_1.mat,34
0.13000987470149994,0.6208270788192749,0.12994937598705292,4.775230191127262,1,Ball,14.0,1,1772,B014_1.mat,35
0.1683000922203064,0.8141248822212219,0.168229877948761,4.83734067807595,1,Ball,14.0,1,1772,B014_1.mat,36
0.15301111340522766,0.8141248822212219,0.15294064581394196,5.320691184470573,1,Ball,14.0,1,1772,B014_1.mat,37
0.10801468789577484,0.501437246799469,0.10794346034526825,4.642306121213016,1,Ball,14.0,1,1772,B014_1.mat,38
0.13452181220054626,0.8303683996200562,0.13444389402866364,6.172741699183593,1,Ball,14.0,1,1772,B014_1.mat,39
0.19378140568733215,0.8600940108299255,0.1937340945005417,4.438475444943846,1,Ball,14.0,1,1772,B014_1.mat,40
0.23560529947280884,1.158812165260315,0.23555009067058563,4.918446944331374,1,Ball,14.0,1,1772,B014_1.mat,41
0.20204058289527893,1.158812165260315,0.20197807252407074,5.7355415860235714,1,Ball,14.0,1,1772,B014_1.mat,42
0.1442861407995224,0.5922384858131409,0.14422999322414398,4.1046110356227725,1,Ball,14.0,1,1772,B014_1.mat,43
0.20743755996227264,1.0598891973495483,0.20738710463047028,5.1094372568898025,1,Ball,14.0,1,1772,B014_1.mat,44
0.2309017926454544,1.0598891973495483,0.2308545559644699,4.590216408484058,1,Ball,14.0,1,1772,B014_1.mat,45
0.19186219573020935,1.0119708776474,0.19181464612483978,5.274467300845456,1,Ball,14.0,1,1772,B014_1.mat,46
0.15394021570682526,0.7813130021095276,0.15387023985385895,5.075431384333746,1,Ball,14.0,1,1772,B014_1.mat,47
0.17863114178180695,0.8779618740081787,0.17857494950294495,4.9149429671148,1,Ball,14.0,1,1772,B014_1.mat,48
0.21809057891368866,1.3038667440414429,0.2180473804473877,5.9785560226215,1,Ball,14.0,1,1772,B014_1.mat,49
0.22107742726802826,1.3038667440414429,0.2210155725479126,5.897783234380913,1,Ball,14.0,1,1772,B014_1.mat,50
0.18281672894954681,0.7738409638404846,0.18275666236877441,4.232878294491566,1,Ball,14.0,1,1772,B014_1.mat,51
0.12943565845489502,0.7030192613601685,0.12936629354953766,5.431418743121336,1,Ball,14.0,1,1772,B014_1.mat,52
0.10899436473846436,0.5266146659851074,0.10890058428049088,4.831577001698546,1,Ball,14.0,1,1772,B014_1.mat,53
0.09009920060634613,0.40511322021484375,0.0900118350982666,4.496302048059565,1,Ball,14.0,1,1772,B014_1.mat,54
0.11978655308485031,1.166284203529358,0.11967334896326065,9.736353317581694,1,Ball,14.0,1,1772,B014_1.mat,55
0.17271369695663452,1.166284203529358,0.17263798415660858,6.7527024438727175,1,Ball,14.0,1,1772,B014_1.mat,56
0.19508785009384155,0.9643773436546326,0.1950533092021942,4.943297817833073,1,Ball,14.0,1,1772,B014_1.mat,57
0.1752057522535324,0.9643773436546326,0.17515672743320465,5.504256174529734,1,Ball,14.0,1,1772,B014_1.mat,58
0.13205955922603607,0.620664656162262,0.13198406994342804,4.6998843536946735,1,Ball,14.0,1,1772,B014_1.mat,59
0.10172957181930542,0.4257424771785736,0.1016213521361351,4.18504147382816,1,Ball,14.0,1,1772,B014_1.mat,60
0.09097626805305481,0.4257424771785736,0.09082748740911484,4.679709184490757,1,Ball,14.0,1,1772,B014_1.mat,61
0.08293916285037994,0.26736822724342346,0.08282142132520676,3.223666818602313,1,Ball,14.0,1,1772,B014_1.mat,62
0.10814279317855835,0.8561955690383911,0.1080700159072876,7.917268861593917,1,Ball,14.0,1,1772,B014_1.mat,63
0.16900932788848877,0.8561955690383911,0.1689453274011612,5.065966356622063,1,Ball,14.0,1,1772,B014_1.mat,64
0.1674911230802536,0.8228963613510132,0.16743417084217072,4.913074473545212,1,Ball,14.0,1,1772,B014_1.mat,65
0.11771073192358017,0.6279742121696472,0.11763867735862732,5.334893445207179,1,Ball,14.0,1,1772,B014_1.mat,66
0.09923133254051208,0.5545535087585449,0.09910361468791962,5.588492007120266,1,Ball,14.0,1,1772,B014_1.mat,67
0.10617483407258987,0.7556481957435608,0.10608413815498352,7.117017910543071,1,Ball,14.0,1,1772,B014_1.mat,68
0.11619322746992111,0.7556481957435608,0.11612041294574738,6.503375559811996,1,Ball,14.0,1,1772,B014_1.mat,69
0.1263093799352646,0.4829196333885193,0.12622037529945374,3.8233077672934717,1,Ball,14.0,1,1772,B014_1.mat,70
0.1384180784225464,0.71601402759552,0.13836142420768738,5.172836061267639,1,Ball,14.0,1,1772,B014_1.mat,71
0.16207349300384521,0.71601402759552,0.16200479865074158,4.41783547898565,1,Ball,14.0,1,1772,B014_1.mat,72
0.1564369797706604,0.7010700106620789,0.1563672572374344,4.481485206949539,1,Ball,14.0,1,1772,B014_1.mat,73
0.12821799516677856,0.6479537487030029,0.12816238403320312,5.053532055778771,1,Ball,14.0,1,1772,B014_1.mat,74
0.12287050485610962,0.4705745577812195,0.1227659285068512,3.82984149314188,1,Ball,14.0,1,1772,B014_1.mat,75
0.1002701073884964,0.41258522868156433,0.10013948380947113,4.114738075257099,1,Ball,14.0,1,1772,B014_1.mat,76
0.11009359359741211,0.4759349226951599,0.11001600325107574,4.323002884577903,1,Ball,14.0,1,1772,B014_1.mat,77
0.1182515025138855,0.4778841435909271,0.11816223710775375,4.041252190726391,1,Ball,14.0,1,1772,B014_1.mat,78
0.12392659485340118,0.6611109972000122,0.12385443598031998,5.334698318646394,1,Ball,14.0,1,1772,B014_1.mat,79
0.1288691759109497,0.6611109972000122,0.1287931203842163,5.130094085934472,1,Ball,14.0,1,1772,B014_1.mat,80
0.11563265323638916,0.47284865379333496,0.11552432924509048,4.089231203807847,1,Ball,14.0,1,1772,B014_1.mat,81
0.11544711887836456,0.501274824142456,0.11536939442157745,4.342029744983075,1,Ball,14.0,1,1772,B014_1.mat,82
0.10469896346330643,0.501274824142456,0.10459216684103012,4.7877725582081485,1,Ball,14.0,1,1772,B014_1.mat,83
0.09752406924962997,0.39796605706214905,0.0974091961979866,4.080695772071252,1,Ball,14.0,1,1772,B014_1.mat,84
0.11430716514587402,0.5160564184188843,0.1142546609044075,4.51464628451169,1,Ball,14.0,1,1772,B014_1.mat,85
0.11923208832740784,0.5160564184188843,0.1191425547003746,4.3281672380157294,1,Ball,14.0,1,1772,B014_1.mat,86
0.11820176988840103,0.7897595763206482,0.1180969849228859,6.681453053252007,1,Ball,14.0,1,1772,B014_1.mat,87
0.14306801557540894,0.7897595763206482,0.1430014669895172,5.520168663445102,1,Ball,14.0,1,1772,B014_1.mat,88
0.1452435553073883,0.6710194945335388,0.14517471194267273,4.619960542231405,1,Ball,14.0,1,1772,B014_1.mat,89
0.11118724197149277,0.4468590319156647,0.11111880838871002,4.018977573256422,1,Ball,14.0,1,1772,B014_1.mat,90
0.09759795665740967,0.4468590319156647,0.09749848395586014,4.578569544075993,1,Ball,14.0,1,1772,B014_1.mat,91
0.10626564919948578,0.6338219046592712,0.10614064335823059,5.9645041406507335,1,Ball,14.0,1,1772,B014_1.mat,92
0.11629986763000488,0.6338219046592712,0.11622079461812973,5.449893603281693,1,Ball,14.0,1,1772,B014_1.mat,93
0.12528976798057556,0.4762597978115082,0.12522844970226288,3.801266499953497,1,Ball,14.0,1,1772,B014_1.mat,94
0.11910386383533478,0.4468590319156647,0.1190243810415268,3.7518432864064155,1,Ball,14.0,1,1772,B014_1.mat,95
0.14335040748119354,0.743140697479248,0.14327742159366608,5.184085002177216,1,Ball,14.0,1,1772,B014_1.mat,96
0.1481553465127945,0.743140697479248,0.14806845784187317,5.015955987893231,1,Ball,14.0,1,1772,B014_1.mat,97
0.13707339763641357,0.6838518977165222,0.1369960755109787,4.988946867213692,1,Ball,14.0,1,1772,B014_1.mat,98
0.12815478444099426,0.6838518977165222,0.1280919313430786,5.336140204983023,1,Ball,14.0,1,1772,B014_1.mat,99
0.12870459258556366,0.6125428676605225,0.12861867249011993,4.759293008548237,1,Ball,14.0,1,1772,B014_1.mat,100
0.1249142661690712,0.6125428676605225,0.12482154369354248,4.903706249464308,1,Ball,14.0,1,1772,B014_1.mat,101
0.08970854431390762,0.31902259588241577,0.0896008163690567,3.556211934128523,1,Ball,14.0,1,1772,B014_1.mat,102
0.11441358923912048,0.730958104133606,0.11431004106998444,6.388735018232219,1,Ball,14.0,1,1772,B014_1.mat,103
0.18282653391361237,1.0491684675216675,0.1827738881111145,5.738600656387281,1,Ball,14.0,1,1772,B014_1.mat,104
0.20487245917320251,1.0491684675216675,0.2048311084508896,5.121081046011574,1,Ball,14.0,1,1772,B014_1.mat,105
0.18858158588409424,0.8008052110671997,0.18850809335708618,4.246465567212853,1,Ball,14.0,1,1772,B014_1.mat,106
0.18514381349086761,0.8008052110671997,0.18507292866706848,4.3253144459331345,1,Ball,14.0,1,1772,B014_1.mat,107
0.17996473610401154,0.8116883635520935,0.17990803718566895,4.51026340562061,1,Ball,14.0,1,1772,B014_1.mat,108
0.1619800329208374,0.8116883635520935,0.16191278398036957,5.011039625783879,1,Ball,14.0,1,1772,B014_1.mat,109
0.18390733003616333,1.2783644199371338,0.18384766578674316,6.951133593673279,1,Ball,14.0,1,1772,B014_1.mat,110
0.19151043891906738,1.2783644199371338,0.19143810868263245,6.67516834671019,1,Ball,14.0,1,1772,B014_1.mat,111
0.16446703672409058,0.9366009831428528,0.16438603401184082,5.694764141182235,1,Ball,14.0,1,1772,B014_1.mat,112
0.16786332428455353,1.022529125213623,0.16781209409236908,6.091438553190349,1,Ball,14.0,1,1772,B014_1.mat,113
0.1470855325460434,1.022529125213623,0.1470087766647339,6.951935431810959,1,Ball,14.0,1,1772,B014_1.mat,114
0.13077296316623688,0.7074049711227417,0.13068823516368866,5.409413031526232,1,Ball,14.0,1,1772,B014_1.mat,115
0.12373069673776627,0.7074049711227417,0.12367680668830872,5.717295624884498,1,Ball,14.0,1,1772,B014_1.mat,116
0.11304774880409241,0.4483209550380707,0.11293640732765198,3.9657663224678132,1,Ball,14.0,1,1772,B014_1.mat,117
